# fixture_id,F3FD7C
# firmware,net-bench-2026-08-06.4
# capture_id,2
# pulse_ms,8
# requested_conversion_hz,80000
# vsns_sample_hz,40318.594
# d7s_sample_hz,40318.594
# radio_quiet,true
t_ms,bank_v,vsns_mv,d7s_mv,gate_command
6.1510,12.6592,3141,3160,1
6.1758,12.8164,3180,3189,1
6.2006,12.3247,3058,3189,1
6.2254,12.8526,3189,3189,1
6.2502,12.7075,3153,3176,1
6.2750,12.8526,3189,3170,1
6.2998,12.8526,3189,3189,1
6.3246,12.5866,3123,3160,1
6.3494,11.6355,2887,3172,1
6.3742,12.8526,3189,3189,1
6.3990,12.8405,3186,3189,1
6.4238,12.4295,3084,3189,1
6.4486,12.8526,3189,3169,1
6.4734,12.4496,3089,3189,1
6.4982,12.8526,3189,3189,1
6.5230,12.8526,3189,3189,1
6.5478,12.6874,3148,3189,1
6.5726,12.8526,3189,3189,1
6.5975,12.5383,3111,3189,1
6.6223,12.4133,3080,3175,1
6.6471,12.4456,3088,3189,1
6.6719,11.8330,2936,3189,1
6.6967,11.8692,2945,3189,1
6.7215,12.2239,3033,3189,1
6.7463,12.6592,3141,3127,1
6.7711,11.9095,2955,3179,1
6.7959,12.1635,3018,3163,1
6.8207,12.5866,3123,3189,1
6.8455,12.4214,3082,3189,1
6.8703,12.8526,3189,3189,1
6.8951,11.8209,2933,3189,1
6.9199,11.6798,2898,3189,1
6.9447,12.8526,3189,3189,1
6.9695,12.8526,3189,3175,1
6.9943,12.1796,3022,3189,1
7.0191,12.4295,3084,3089,1
7.0439,11.3695,2821,3160,1
7.0687,12.7519,3164,3185,1
7.0935,12.8526,3189,3158,1
7.1183,12.7962,3175,3173,1
7.1431,12.3529,3065,3133,1
7.1679,12.8526,3189,3189,1
7.1927,11.3534,2817,3189,1
7.2175,12.6068,3128,3189,1
7.2423,12.7075,3153,3189,1
7.2671,12.5584,3116,3189,1
7.2919,12.4174,3081,3189,1
7.3167,12.7358,3160,3189,1
7.3415,12.3932,3075,3189,1
7.3663,12.7882,3173,3189,1
7.3911,12.8526,3189,3167,1
7.4159,12.5987,3126,3169,1
7.4407,11.8330,2936,3123,1
7.4655,12.8526,3189,3189,1
7.4903,11.8934,2951,3189,1
7.5151,11.7645,2919,3189,1
7.5399,12.1352,3011,3189,1
7.5647,12.2279,3034,3189,1
7.5896,12.8526,3189,3189,1
7.6144,11.8813,2948,3189,1
7.6392,12.5987,3126,3143,1
7.6640,12.4818,3097,3189,1
7.6888,11.7242,2909,3189,1
7.7136,12.0143,2981,3189,1
7.7384,12.8526,3189,3180,1
7.7632,12.8526,3189,3189,1
7.7880,12.7116,3154,3189,1
7.8128,12.8526,3189,3157,1
7.8376,12.8526,3189,3189,1
7.8624,11.7040,2904,3189,1
7.8872,12.8526,3189,3170,1
7.9120,11.9095,2955,3185,1
7.9368,12.8526,3189,3189,1
7.9616,12.8526,3189,3189,1
7.9864,10.9866,2726,3189,1
8.0112,12.5866,3123,3189,0
