# fixture_id,F3FD7C
# firmware,net-bench-2026-08-06.4
# capture_id,6
# pulse_ms,8
# requested_conversion_hz,80000
# vsns_sample_hz,40318.594
# d7s_sample_hz,40318.594
# radio_quiet,true
t_ms,bank_v,vsns_mv,d7s_mv,gate_command
4.2412,5.0943,1264,3185,1
4.2660,5.0742,1259,3184,1
4.2908,5.0338,1249,3186,1
4.3156,5.0983,1265,3185,1
4.3404,5.1225,1271,3185,1
4.3652,5.0782,1260,3185,1
4.3900,5.0419,1251,3188,1
4.4148,5.0500,1253,3186,1
4.4396,5.0983,1265,3186,1
4.4644,5.0862,1262,3187,1
4.4892,5.0782,1260,3186,1
4.5140,5.0500,1253,3186,1
4.5388,5.0782,1260,3185,1
4.5637,5.0661,1257,3189,1
4.5885,5.1064,1267,3186,1
4.6133,5.0782,1260,3185,1
4.6381,5.0661,1257,3186,1
4.6629,5.0862,1262,3189,1
4.6877,5.0782,1260,3180,1
4.7125,5.0782,1260,3185,1
4.7373,5.0822,1261,3185,1
4.7621,5.0701,1258,3180,1
4.7869,5.1064,1267,3183,1
4.8117,5.0500,1253,3185,1
4.8365,5.0782,1260,3184,1
4.8613,5.0943,1264,3189,1
4.8861,5.0903,1263,3186,1
4.9109,5.0782,1260,3183,1
4.9357,5.0661,1257,3185,1
4.9605,5.0782,1260,3189,1
4.9853,5.0943,1264,3185,1
5.0101,5.0701,1258,3186,1
5.0349,5.0782,1260,3186,1
5.0597,5.0500,1253,3189,1
5.0845,5.0742,1259,3186,1
5.1093,5.1104,1268,3185,1
5.1341,5.0903,1263,3185,1
5.1589,5.0742,1259,3189,1
5.1837,5.0661,1257,3185,1
5.2085,5.0822,1261,3185,1
5.2333,5.0661,1257,3186,1
5.2581,5.0338,1249,3186,1
5.2829,5.0782,1260,3183,1
5.3077,5.0742,1259,3186,1
5.3325,5.0943,1264,3185,1
5.3573,5.0742,1259,3187,1
5.3821,5.0782,1260,3186,1
5.4069,5.0500,1253,3187,1
5.4317,5.0862,1262,3183,1
5.4565,5.0782,1260,3187,1
5.4813,5.0661,1257,3186,1
5.5061,5.0419,1251,3187,1
5.5309,5.0782,1260,3185,1
5.5557,5.0379,1250,3181,1
5.5806,5.0298,1248,3185,1
5.6054,5.0782,1260,3185,1
5.6302,5.0580,1255,3185,1
5.6550,5.0218,1246,3189,1
5.6798,5.0379,1250,3187,1
5.7046,5.0701,1258,3184,1
5.7294,5.0661,1257,3184,1
5.7542,5.0338,1249,3186,1
5.7790,5.0782,1260,3180,1
5.8038,5.0742,1259,3185,1
5.8286,5.0338,1249,3185,1
5.8534,5.0500,1253,3186,1
5.8782,5.0540,1254,3189,1
5.9030,5.0500,1253,3185,1
5.9278,5.0580,1255,3189,1
5.9526,5.0782,1260,3185,1
5.9774,5.0218,1246,3185,1
6.0022,5.0782,1260,3185,1
6.0270,5.0782,1260,3186,1
6.0518,5.0943,1264,3186,1
6.0766,5.0379,1250,3189,1
6.1014,5.0742,1259,3185,1
6.1262,5.0661,1257,3185,1
6.1510,5.0500,1253,3186,1
6.1758,5.0379,1250,3185,1
6.2006,5.0822,1261,3186,1
6.2254,5.0862,1262,3184,1
6.2502,5.0661,1257,3186,1
6.2750,5.0379,1250,3185,1
6.2998,5.0419,1251,3185,1
6.3246,5.0742,1259,3186,1
6.3494,5.0782,1260,3180,1
6.3742,5.0742,1259,3186,1
6.3990,5.0500,1253,3189,1
6.4238,5.0742,1259,3189,1
6.4486,5.0742,1259,3189,1
6.4734,5.0338,1249,3187,1
6.4982,5.0742,1259,3185,1
6.5230,5.0338,1249,3189,1
6.5478,5.0701,1258,3185,1
6.5726,5.0500,1253,3187,1
6.5975,5.0419,1251,3189,1
6.6223,5.0016,1241,3185,1
6.6471,5.0500,1253,3185,1
6.6719,5.0661,1257,3187,1
6.6967,5.0500,1253,3186,1
6.7215,5.0661,1257,3188,1
6.7463,5.0338,1249,3189,1
6.7711,5.0500,1253,3185,1
6.7959,5.0338,1249,3189,1
6.8207,5.0742,1259,3189,1
6.8455,5.0782,1260,3185,1
6.8703,5.0379,1250,3183,1
6.8951,5.0379,1250,3189,1
6.9199,5.0500,1253,3188,1
6.9447,5.0338,1249,3189,1
6.9695,5.0742,1259,3189,1
6.9943,5.0379,1250,3186,1
7.0191,5.0419,1251,3183,1
7.0439,5.0218,1246,3189,1
7.0687,5.0338,1249,3189,1
7.0935,5.0862,1262,3186,1
7.1183,5.0338,1249,3186,1
7.1431,5.0338,1249,3180,1
7.1679,5.0419,1251,3186,1
7.1927,5.0338,1249,3189,1
7.2175,5.0298,1248,3185,1
7.2423,5.0379,1250,3185,1
7.2671,5.0338,1249,3187,1
7.2919,5.0500,1253,3184,1
7.3167,5.0298,1248,3189,1
7.3415,5.0419,1251,3185,1
7.3663,5.0338,1249,3184,1
7.3911,5.0701,1258,3189,1
7.4159,5.0419,1251,3186,1
7.4407,5.0379,1250,3189,1
7.4655,5.0782,1260,3185,1
7.4903,5.0500,1253,3186,1
7.5151,5.0177,1245,3186,1
7.5399,4.9935,1239,3189,1
7.5647,5.0338,1249,3186,1
7.5896,5.0177,1245,3189,1
7.6144,5.0661,1257,3185,1
7.6392,5.0218,1246,3187,1
7.6640,5.0298,1248,3189,1
7.6888,5.0298,1248,3189,1
7.7136,5.0822,1261,3186,1
7.7384,5.0419,1251,3184,1
7.7632,5.0661,1257,3186,1
7.7880,5.0338,1249,3189,1
7.8128,5.0177,1245,3189,1
7.8376,5.0379,1250,3186,1
7.8624,5.0097,1243,3186,1
7.8872,5.0218,1246,3189,1
7.9120,5.0338,1249,3189,1
7.9368,5.0782,1260,3183,1
7.9616,5.0419,1251,3189,1
7.9864,5.0419,1251,3185,1
8.0112,5.0177,1245,3186,0
